seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
609060,noise_aware_mse,nominal,9.416902399993889,112,0.0,0.6071428571428571,0.014569023017078945,0.09187796066700663,0,0.011999400820629419
609060,noise_aware_mse,moderate,8.693418721271946,143,0.0,0.6573426573426573,0.026564904108112315,0.10359987103606447,0,0.009476949304762654
609060,noise_aware_mse,strong,10.793006803391991,54,0.0,0.6481481481481481,0.03915889441418398,0.10979737019431661,0,0.007605170004985885
609060,control_aware_rank,nominal,0.0425252479961032,500,1.0,0.742,0.0011478120114506623,0.0054820554788034565,2,0.003056238994187984
609060,control_aware_rank,moderate,11.27713371071473,32,0.0,0.5625,0.01193489206294824,0.07734527950881746,1,0.009532216880507666
609060,control_aware_rank,strong,0.03620170545576768,500,1.0,0.7,0.0012941313089093259,0.006941803945529173,1,0.01173513262157156
494380,noise_aware_mse,nominal,8.89812932979746,134,0.0,0.5522388059701493,0.025287401146838223,0.05948965865089529,0,0.006243983405085599
494380,noise_aware_mse,moderate,9.747742779946238,98,0.0,0.5714285714285714,0.02851928763642026,0.0670092465556137,0,0.0056369455966060085
494380,noise_aware_mse,strong,9.861301855218386,94,0.0,0.5851063829787234,0.017204775724957395,0.06298043877391275,0,0.005105786316107565
494380,control_aware_rank,nominal,0.03728027922090184,500,1.0,0.606,0.001108680934968162,0.006621791565237056,0,0.006243983405085599
494380,control_aware_rank,moderate,0.010947008124662174,500,1.0,0.798,0.00038800860477425635,0.0032443263870456265,0,0.0056369455966060085
494380,control_aware_rank,strong,7.348604057164011,197,0.0,0.6446700507614214,0.005374661534447855,0.01779919577425998,0,0.005105786316107565
354898,noise_aware_mse,nominal,4.724287707307365,314,0.0,0.6114649681528662,0.014524619463134006,0.06754542425286059,2,0.0018676386934545464
354898,noise_aware_mse,moderate,7.96088091441331,175,0.0,0.6228571428571429,0.01707241240204296,0.10434666665058752,0,0.0001472234705407892
354898,noise_aware_mse,strong,11.447344776898273,25,0.0,0.64,0.012506821488310194,0.2034486276989461,0,0.0006142519093633725
354898,control_aware_rank,nominal,0.0028367388002244888,500,1.0,0.888,4.697518134307298e-05,0.0022953662348589167,0,0.00018836945513476134
354898,control_aware_rank,moderate,0.007097084578461908,500,1.0,0.84,0.0001471254185346066,0.0032172664594138337,0,0.0001472234705407892
354898,control_aware_rank,strong,9.689978664653493,98,0.0,0.7857142857142857,0.0050130277811711536,0.030366627950748317,0,0.0006142519093633725
851244,noise_aware_mse,nominal,7.60322838839406,189,0.0,0.5661375661375662,0.02787820558055308,0.06790044341899354,2,0.010533886483130903
851244,noise_aware_mse,moderate,8.945440822155387,132,0.0,0.5681818181818182,0.018160189993286113,0.051342559780815505,3,0.003318234486846164
851244,noise_aware_mse,strong,8.852258232112568,136,0.0,0.5808823529411765,0.008919963133413908,0.06073731275296229,3,0.00253333992469542
851244,control_aware_rank,nominal,5.753470164363818,269,0.0,0.654275092936803,0.012652297860198652,0.04341901833646377,2,0.010533886483130903
851244,control_aware_rank,moderate,11.272978678783169,33,0.0,0.6363636363636364,0.04839138050929606,0.3743268842395505,2,0.013677775321693293
851244,control_aware_rank,strong,11.609127539554901,18,0.0,0.5555555555555556,0.03393205695286002,0.072530356321376,2,0.014704413940952163
634959,noise_aware_mse,nominal,7.281860753480266,200,0.0,0.575,0.005721916477894396,0.03782069630839568,1,0.0008536078689208373
634959,noise_aware_mse,moderate,10.796700314707385,52,0.0,0.6346153846153846,0.01200235533550086,0.041979939479626444,5,0.007395762649544051
634959,noise_aware_mse,strong,9.702503848238893,100,0.0,0.66,0.0334015061566211,0.06945656163333026,3,0.0010802419620539808
634959,control_aware_rank,nominal,0.007136923145250047,500,1.0,0.81,0.00012680442632485265,0.002574824260538583,26,0.0002172861701892001
634959,control_aware_rank,moderate,0.005740179035841633,500,1.0,0.782,0.00016933995270177482,0.0022671378543304794,7,0.0018686310367688058
634959,control_aware_rank,strong,0.0074476712596234585,500,1.0,0.742,0.0003094310897101656,0.0032144372972882323,3,0.0010802419620539808
815050,noise_aware_mse,nominal,10.532528551478965,64,0.0,0.625,0.010032962797433133,0.05228678251476414,3,0.0067826830073511035
815050,noise_aware_mse,moderate,6.630050021886543,230,0.0,0.6043478260869565,0.013646841926533813,0.049983627487424416,3,0.005077150336459932
815050,noise_aware_mse,strong,11.781949032132829,11,0.0,0.6363636363636364,0.03294207579936353,0.8772956588616403,0,0.04486872446937065
815050,control_aware_rank,nominal,0.2221426159040856,500,1.0,0.668,0.005403490285293729,0.030184055401845284,3,0.0067826830073511035
815050,control_aware_rank,moderate,8.456289433223079,151,0.0,0.7350993377483444,0.014086558317758653,0.029499603786954855,3,0.005077150336459932
815050,control_aware_rank,strong,6.289675880301949,240,0.0,0.7583333333333333,0.007282894586009231,0.021694661021928845,3,0.005324067967834488
725805,noise_aware_mse,nominal,10.449445186285292,69,0.0,0.5942028985507246,0.052766756811123035,0.13415957471615594,0,0.007368443462394982
725805,noise_aware_mse,moderate,5.023622595953951,299,0.0,0.5919732441471572,0.008187296209409518,0.04327416116484239,1,0.0023910256452036784
725805,noise_aware_mse,strong,10.984777530767984,46,0.0,0.6086956521739131,0.019627692282655658,0.12134583794131584,1,0.003210036659549942
725805,control_aware_rank,nominal,0.0030903074627082598,500,1.0,0.87,8.067270991892146e-05,0.002293272377219336,0,0.007368443462394982
725805,control_aware_rank,moderate,0.005705972268090395,500,1.0,0.806,0.00015843960530171337,0.002495151087577693,1,0.0023910256452036784
725805,control_aware_rank,strong,7.1505924645897405,206,0.0,0.6310679611650486,0.022651121174708425,0.04457069110377279,1,0.003210036659549942
