seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2108532784,boundary_aware,moderate,0.026926861567807072,0.06767813782057962,0.8775,0.0,0.4775,198.8734253592661
2108532784,boundary_aware,strong,0.033742516076374934,0.0778886255811408,0.805,0.0,0.415,192.32268094471777
2108532784,robust_control_aware,moderate,0.02107489294919942,0.05605054430164972,0.9225,0.0,0.4275,202.39742670401887
2108532784,robust_control_aware,strong,0.024158761622197815,0.06583898192971169,0.89,0.0,0.4,193.29728207269483
2023756960,boundary_aware,moderate,0.028346065578303267,0.0690131500906481,0.8625,0.0,0.4525,190.92109852203805
2023756960,boundary_aware,strong,0.038949085056414964,0.09345423532926443,0.725,0.0025,0.4175,182.22072731818616
2023756960,robust_control_aware,moderate,0.01977127213688833,0.051150871373181805,0.9375,0.0,0.455,192.66828426617673
2023756960,robust_control_aware,strong,0.026814911465837282,0.06991037486490402,0.865,0.0025,0.42,185.43141738967793
2053278340,boundary_aware,moderate,0.027257024969805678,0.0673807849107904,0.8825,0.0,0.4375,188.79754756880672
2053278340,boundary_aware,strong,0.032904372767463344,0.07961635096493785,0.7775,0.0,0.4125,180.93545736768567
2053278340,robust_control_aware,moderate,0.017758589644446786,0.05101514557767191,0.945,0.0,0.445,188.5256086766428
2053278340,robust_control_aware,strong,0.023602473787908754,0.06755086449106029,0.8925,0.0,0.3925,182.7224253865773
2078333068,boundary_aware,moderate,0.02722758482657003,0.06674871955048467,0.8775,0.0,0.4775,189.55126005655262
2078333068,boundary_aware,strong,0.03548302229470454,0.09056596044383172,0.7575,0.0,0.4225,182.31782256124833
2078333068,robust_control_aware,moderate,0.019916933548541682,0.05544418901082298,0.94,0.0,0.49,188.99997189989196
2078333068,robust_control_aware,strong,0.028185194054124167,0.0786928013922489,0.83,0.0,0.395,183.01606912660617
2020246727,boundary_aware,moderate,0.02574964167106132,0.061841670530253544,0.8775,0.0,0.4825,195.25389942617588
2020246727,boundary_aware,strong,0.03485526335546182,0.0809763039372274,0.75,0.0,0.43,189.74804146260806
2020246727,robust_control_aware,moderate,0.0182065626487403,0.04565488795925217,0.9625,0.0,0.4575,200.7299947004296
2020246727,robust_control_aware,strong,0.02384281258255898,0.058860818389981986,0.91,0.0,0.4225,195.19822327861027
2067012755,boundary_aware,moderate,0.028329487983447123,0.06566107197859573,0.8775,0.0,0.4525,191.66592012951705
2067012755,boundary_aware,strong,0.03680094448178916,0.0845084928168278,0.745,0.0,0.4475,183.32881943087693
2067012755,robust_control_aware,moderate,0.020906757720521627,0.054848698623041356,0.93,0.0,0.4125,194.38890786818206
2067012755,robust_control_aware,strong,0.025054125391920767,0.06537628770730312,0.875,0.0,0.4525,185.94284410044708
2136826070,boundary_aware,moderate,0.03063677626900418,0.07383753826260703,0.8375,0.0,0.4375,200.53492600683822
2136826070,boundary_aware,strong,0.038220229109963914,0.09246496544554894,0.71,0.0,0.4175,193.51936633540652
2136826070,robust_control_aware,moderate,0.02212283801187661,0.062250374946919255,0.905,0.0,0.42,201.4660533480229
2136826070,robust_control_aware,strong,0.02851698162402717,0.07844356155013572,0.84,0.0,0.3925,193.76409663326342
2089840489,boundary_aware,moderate,0.02963450416751656,0.07289042310054085,0.845,0.0,0.485,191.08280987996903
2089840489,boundary_aware,strong,0.036762055363227984,0.0840138275844135,0.75,0.005,0.4525,181.8939026871601
2089840489,robust_control_aware,moderate,0.02085156467613812,0.05359192583076093,0.93,0.0,0.4675,193.27689883300877
2089840489,robust_control_aware,strong,0.02406953021893667,0.062488777753284666,0.89,0.0,0.4475,180.89071081495786
2024298177,boundary_aware,moderate,0.02922424263851125,0.0708489237789727,0.8475,0.0,0.46,192.55274559703264
2024298177,boundary_aware,strong,0.04118989652474296,0.09511053398894793,0.675,0.0,0.405,183.94500572788095
2024298177,robust_control_aware,moderate,0.021757341893384474,0.05906284754770305,0.9075,0.0,0.4625,191.9678722973028
2024298177,robust_control_aware,strong,0.025751004392810008,0.06602174974465734,0.86,0.0,0.4275,187.47130698933822
2145984430,boundary_aware,moderate,0.027222578646138907,0.06987826648305426,0.855,0.0,0.465,192.07409957712883
2145984430,boundary_aware,strong,0.03442860590322982,0.07902189052233499,0.765,0.0,0.45,187.91085602900995
2145984430,robust_control_aware,moderate,0.020773455844817174,0.06099897442655864,0.915,0.0,0.3975,193.86779920027922
2145984430,robust_control_aware,strong,0.025527834385302314,0.06826865960552594,0.9025,0.0,0.4025,188.16159365005797
2060895633,boundary_aware,moderate,0.02716185560817773,0.0705680431121059,0.8675,0.0,0.46,190.72829486065694
2060895633,boundary_aware,strong,0.03462506484888012,0.08692212111255981,0.77,0.0,0.425,183.06258008476686
2060895633,robust_control_aware,moderate,0.01928972667568475,0.053485913808108576,0.9375,0.0,0.4775,191.54797138076842
2060895633,robust_control_aware,strong,0.026624370785708625,0.06815194926972412,0.845,0.0,0.44,183.3517081151628
2063062193,boundary_aware,moderate,0.028435124342246786,0.0706413699615481,0.8475,0.0,0.4275,190.69012516495087
2063062193,boundary_aware,strong,0.0380050570645388,0.09228982608314701,0.7225,0.0025,0.4225,178.17255118205208
2063062193,robust_control_aware,moderate,0.017376101711808034,0.04660048669102799,0.9625,0.0,0.47,190.1166891324625
2063062193,robust_control_aware,strong,0.025793813881216952,0.0686219067326761,0.8675,0.0,0.455,183.57729484610303
2040692670,boundary_aware,moderate,0.028194954659663665,0.0690675975180023,0.8575,0.0,0.4675,193.49641454672638
2040692670,boundary_aware,strong,0.038887398116283424,0.09408144417519815,0.7225,0.0,0.4175,185.18446219081193
2040692670,robust_control_aware,moderate,0.019358317152433642,0.05064728156493891,0.945,0.0,0.4575,192.2429300411537
2040692670,robust_control_aware,strong,0.02650295027696364,0.07064573285357667,0.8625,0.0,0.44,188.42802914919713
2111163555,boundary_aware,moderate,0.028819376184467175,0.0707757593472918,0.8525,0.0,0.4375,192.55532512464634
2111163555,boundary_aware,strong,0.03475581430477273,0.08963972261725334,0.7775,0.0,0.4425,183.99627850394677
2111163555,robust_control_aware,moderate,0.020056979826539836,0.05309620390528567,0.935,0.0,0.46,193.05537364221632
2111163555,robust_control_aware,strong,0.023800334722527804,0.06588968566721552,0.88,0.0,0.4325,184.57191845451737
2027088212,boundary_aware,moderate,0.028504335579672274,0.06434519400402659,0.825,0.0,0.44,194.32496969712355
2027088212,boundary_aware,strong,0.03624380228075224,0.0886417985571463,0.7675,0.0,0.43,185.7504365450801
2027088212,robust_control_aware,moderate,0.019542879722355008,0.05622279765674918,0.92,0.0,0.465,192.9366989113375
2027088212,robust_control_aware,strong,0.02644209878958023,0.07180574616027945,0.8525,0.0,0.4,190.14617113595838
2030217063,boundary_aware,moderate,0.02798229457611515,0.07098205541235142,0.8625,0.0,0.4725,181.17087151437156
2030217063,boundary_aware,strong,0.035488244408927054,0.08929885967502986,0.755,0.0025,0.4425,177.97831441983635
2030217063,robust_control_aware,moderate,0.01930436467148119,0.05142785565059789,0.94,0.0,0.4675,185.36778325842994
2030217063,robust_control_aware,strong,0.024613522572560047,0.07261720978738286,0.89,0.0,0.435,178.72212414676693
2044250163,boundary_aware,moderate,0.025238650231695355,0.05983658344652932,0.885,0.0,0.4875,191.820648837808
2044250163,boundary_aware,strong,0.03131949579533126,0.07654794787601482,0.8125,0.0,0.425,184.3795405256249
2044250163,robust_control_aware,moderate,0.02031641240276684,0.0503336216337586,0.945,0.0,0.42,193.09971016239587
2044250163,robust_control_aware,strong,0.020695183046156574,0.05622373152456656,0.925,0.0,0.415,184.25829077607796
2059141070,boundary_aware,moderate,0.02734941374807059,0.06535101889448677,0.8675,0.0,0.4575,192.41011093641026
2059141070,boundary_aware,strong,0.03782122560807862,0.08958961326392617,0.7425,0.0,0.44,189.06077957839642
2059141070,robust_control_aware,moderate,0.019124385391859754,0.05301207174365224,0.94,0.0,0.4575,194.1805450743417
2059141070,robust_control_aware,strong,0.02366884293234625,0.05859067116785616,0.9125,0.0,0.4725,189.66434170193713
2091438140,boundary_aware,moderate,0.02721822084717775,0.06785072275726273,0.85,0.0,0.4775,187.31606288098203
2091438140,boundary_aware,strong,0.03577996218687232,0.09129378578722877,0.75,0.0025,0.4125,184.42853933545067
2091438140,robust_control_aware,moderate,0.018948489057032003,0.05254697561492721,0.9425,0.0,0.4575,192.91542567657066
2091438140,robust_control_aware,strong,0.027445011514667002,0.07373752618718955,0.855,0.0,0.4325,188.04291788178148
2098604095,boundary_aware,moderate,0.02713608129469601,0.06341930622540298,0.865,0.0,0.4675,191.49855421637773
